depth,dataset,model,random_seed,auc,brier,brier_scaled,hosmer_lemshow,speigelhalter,reliability_small,reliability_large
37,hastie,CF-Iso,7,0.9866973708539569,0.04535890861223437,0.8185527529272498,0.0034564620434455184,9.683902620180509e-05,0.0009034032288293148,5.031233040011197e-05
37,hastie,CF-Iso,8,0.9843997841225132,0.047922303769318754,0.808261699917904,0.14314931846016354,0.0407276907856822,0.0002779874153351092,1.2352915822555676e-05
37,hastie,CF-Iso,9,0.9865871710526316,0.04635676100547835,0.8145399853088082,0.04178967556810287,0.010832871919096926,0.0007008707927667139,1.257384047592159e-05
39,hastie,CF-Iso,0,0.9825762764632627,0.05108340334754242,0.7955209793062259,0.052930173461124164,0.07630307507100988,0.0003419361290146507,1.7515504448531826e-05
39,hastie,CF-Iso,1,0.9836728042510601,0.04925871883417677,0.802880932919531,0.0,0.08170534016672659,0.0002800528001319815,4.0942761281785836e-05
39,hastie,CF-Iso,2,0.9831257477791071,0.04968669726400621,0.8012528576157221,0.019130201574029115,0.05734215335967856,0.0011942683509520377,3.146832897813775e-05
39,hastie,CF-Iso,3,0.9852682001195083,0.04897389168013916,0.8040361507648655,0.21295179911703277,0.018979889096005922,9.16526959921572e-05,1.7258557402674486e-06
39,hastie,CF-Iso,4,0.985511445120121,0.04688366562879515,0.8123631796604123,0.20514662917044335,0.18435158659706252,0.0002263807557559392,3.4483016048709143e-05
39,hastie,CF-Iso,5,0.9860924352751709,0.04675186531948748,0.8129625295990213,8.467323314720332e-07,3.7475633216046995e-06,0.0012999808672907933,1.2497618422957337e-05
39,hastie,CF-Iso,6,0.9838517185051838,0.04937530063959413,0.8024790453461581,0.27834514621067175,0.04105283258705871,0.0001249995816910324,1.6520285848796913e-06
39,hastie,CF-Iso,7,0.9868091557859704,0.044891352998500146,0.8204230950840848,0.0004191090158813804,3.9350275556414825e-05,0.0013050167727989856,4.344585020453173e-05
39,hastie,CF-Iso,8,0.9845907218914709,0.048182632008830356,0.8072201203154793,0.48299220700599366,0.23956871642542044,0.00029717451094677684,4.430164526116108e-05
39,hastie,CF-Iso,9,0.9869541251778093,0.04557197455935638,0.8176796892628879,0.05054181974501759,0.0014220386516032068,0.00039882231622468355,1.304134330843888e-05
41,hastie,CF-Iso,0,0.9832245152108166,0.05028423903065828,0.7987199113698966,0.022866630576740654,0.051767931550854455,0.0004442105672777481,1.9340266428739582e-05
41,hastie,CF-Iso,1,0.9837697345399523,0.05005680360098383,0.7996872297862089,0.020109141895508942,0.22477886932137625,0.00028868355462202786,3.558629306228743e-05
41,hastie,CF-Iso,2,0.983124858888638,0.05016925593082908,0.7993226195168961,0.06707321651293852,0.10749672703707666,0.0006533006144881905,3.533581060704987e-05
41,hastie,CF-Iso,3,0.9849085192351468,0.04898413133223438,0.8039951778797103,0.2859555089774459,0.012771009434940752,0.00024041480594640214,2.9219366223863343e-06
41,hastie,CF-Iso,4,0.9860650798768218,0.04677067020415374,0.812815407571952,0.22323718412691096,0.028347151837092483,0.00032117425872628136,4.709463405369585e-05
41,hastie,CF-Iso,5,0.9866771957634091,0.04603892331564581,0.8158147552381461,1.0641895586971373e-07,7.696216745547043e-07,0.002119283421019212,2.317371006539703e-05
41,hastie,CF-Iso,6,0.9841108555299976,0.04912433357994947,0.8034830139816003,0.12623834432244796,0.052028751916524424,0.0002286593283422586,3.32143248274623e-06
41,hastie,CF-Iso,7,0.9855152952011152,0.04673923748420886,0.8130310840525439,0.23330407124035413,0.003449513072211576,0.0003094937102007685,2.9174435765283896e-05
41,hastie,CF-Iso,8,0.9842541912951939,0.04922372460576209,0.8030546835759471,0.5494888328014981,0.3648627061883468,0.00017219348979482951,3.771406697401433e-05
41,hastie,CF-Iso,9,0.986905672119488,0.04550846362547877,0.8179337781697595,0.0401462820919023,0.0027042563959244984,0.0006751615014493988,1.8944585018305392e-05
43,hastie,CF-Iso,0,0.9829716687422165,0.05138889006439382,0.7942981628804731,0.017870422580637757,0.06998860897636865,0.0005060038227245182,1.3313674473616107e-05
43,hastie,CF-Iso,1,0.9839249119290507,0.0500765264936035,0.7996083045058661,0.013177191067250571,0.36616608805439743,0.00032006502230267627,7.056691639928881e-05
43,hastie,CF-Iso,2,0.983761082241924,0.04912454189073935,0.8035014831063458,0.2678115748855897,0.08113993974359628,0.0004844354703164466,2.1551889702398225e-05
43,hastie,CF-Iso,3,0.9841478097256999,0.0493132981219355,0.8026780517756322,0.0966464533921586,0.006278788799333783,0.0006817434250886918,8.663176244167169e-06
43,hastie,CF-Iso,4,0.9859552422985848,0.047085371757436996,0.8115559156354313,0.03883398251340686,0.018419204307460406,0.00045509886685322286,4.2423437292745895e-05
43,hastie,CF-Iso,5,0.9876671323710159,0.04542418110260431,0.8182741186815135,3.6110208841977354e-06,4.148901500100369e-07,0.0011882384386940844,1.5326145936201212e-05
43,hastie,CF-Iso,6,0.9840206242846506,0.04913656935473216,0.8034340659876702,0.29737374465449484,0.013205677504465716,0.00022307841208874034,2.2632889815217568e-06
43,hastie,CF-Iso,7,0.9862377858849632,0.04639364306441464,0.8144135502095549,0.0009165642261448337,0.00010661602278594338,0.0013882522062842082,5.378857592547345e-05
43,hastie,CF-Iso,8,0.9851101882081813,0.047611617435852856,0.8095047634760384,0.532559951882002,0.11220972742960562,0.00018917221745241034,3.4456112489432615e-05
43,hastie,CF-Iso,9,0.986243109886202,0.045563369034879696,0.8177141174813668,0.3780136960830197,0.0053225859285170015,0.00022868129559111468,1.3911140016710372e-05
45,hastie,CF-Iso,0,0.9828075520370041,0.05130641256643234,0.7946283076419272,0.05433289678010622,0.08670718102275932,0.0004076665008931068,2.8701849810996555e-05
45,hastie,CF-Iso,1,0.983871778123901,0.050062090246830365,0.7996660741670227,0.023094212351393417,0.1671930372809054,0.00046392502368272864,6.091852509072484e-05
45,hastie,CF-Iso,2,0.9842610831308144,0.04875298612069687,0.8049877088286949,0.1314502498664365,0.049622341224678214,0.0007451947322959209,2.224356770188922e-05
45,hastie,CF-Iso,3,0.9845277198810608,0.04970613239742449,0.8011061669591447,0.09008305386568827,0.022808200024798397,0.0003112154070447829,9.100963147323722e-06
45,hastie,CF-Iso,4,0.9856021611766407,0.04733295552433272,0.810565041091708,0.026945766526860537,0.10280172829595978,0.0005826281605780829,3.794270836210456e-05
45,hastie,CF-Iso,5,0.9877931525902601,0.04501877229556177,0.8198960141337984,2.010938724650302e-06,1.6885975969542745e-08,0.001653824969761185,2.1042247542984872e-05
45,hastie,CF-Iso,6,0.9844502228000578,0.04895600600223961,0.8041563916302046,0.1444714481610443,0.0015628567065906283,0.0005509561814879532,2.1704548608057362e-06
45,hastie,CF-Iso,7,0.9862057838368322,0.046272865417685695,0.8148966917175271,0.0024352650777748064,0.0001890313681370511,0.0010606630274212936,6.086304658428023e-05
45,hastie,CF-Iso,8,0.9850521733563793,0.04798820313427297,0.8079980349598579,0.3062231692102655,0.42086572066031824,0.00024183480929311295,6.295568403289167e-05
45,hastie,CF-Iso,9,0.9864420341394027,0.045636249065401556,0.8174225455242647,0.03603912443728241,0.010477617370571343,0.0005056470209713504,1.0795271046969345e-05
47,hastie,CF-Iso,0,0.9829594378224515,0.0515448825378955,0.7936737489587887,0.06921054640807522,0.10543334037526585,0.00047293498970722904,3.21862382049434e-05
47,hastie,CF-Iso,1,0.9840338473454662,0.04967757076723869,0.8012048092962603,0.04103140887179857,0.11565601901180401,0.00039638532704500275,6.67419834506019e-05
47,hastie,CF-Iso,2,0.9838948602575294,0.04990700341529429,0.8003716314439454,0.2002056615090505,0.14483479539748056,0.0005575727910481736,2.3080658901293498e-05
47,hastie,CF-Iso,3,0.984521495489984,0.04968130751940097,0.8012055010836626,0.2470923723167766,0.011975117465864112,0.00029316011961087106,6.479618740181608e-06
47,hastie,CF-Iso,4,0.985470311614101,0.046881355195941735,0.8123724264261762,0.0,0.05866454115137757,0.00034344680356402713,3.0282345651365944e-05
47,hastie,CF-Iso,5,0.9875035505696692,0.04570709113108418,0.8171422969730888,1.1976168120764186e-05,2.7912731602843344e-08,0.0015858155581417494,1.3864937266623769e-05
47,hastie,CF-Iso,6,0.9844093298218712,0.04849044618302844,0.8060188171496012,0.17920018503714086,0.005078555015269958,0.00047672293430815716,7.925974223178093e-07
47,hastie,CF-Iso,7,0.9861940053052284,0.046003994240952785,0.8159722452598855,0.0005934590083446212,5.545999934506932e-05,0.0011412364092845098,6.134510423356547e-05
47,hastie,CF-Iso,8,0.9846878578693924,0.04795936805573342,0.8081134048086973,0.2800886862821612,0.3903689885916136,0.00039253108964358563,7.26585339895791e-05
47,hastie,CF-Iso,9,0.9866045074679943,0.045528079097095636,0.8178553023320321,0.10170800070840669,0.0040561445566841695,0.0002639488757546094,1.565243820765905e-05
49,hastie,CF-Iso,0,0.9829380893079522,0.051133621370292044,0.7953199642712024,0.04635842315106664,0.08278998823135002,0.0005325719431215311,3.3226723579907956e-05
49,hastie,CF-Iso,1,0.9841061004277827,0.049620573275039666,0.8014328966837138,0.031984553866397314,0.10032197552421653,0.00044808620832678176,6.636157512400549e-05
49,hastie,CF-Iso,2,0.9838133045569859,0.04973878352228963,0.8010445122121965,0.21164052202081285,0.19189650735248787,0.0004649582465056898,2.4629058702075645e-05
49,hastie,CF-Iso,3,0.9848104850756886,0.049281243328364664,0.8028063156427475,0.07036005705474824,0.00548623427813795,0.0005612887252966571,4.2975613654692364e-06
49,hastie,CF-Iso,4,0.985568809685273,0.046997467830039684,0.8119077228845228,0.0,0.09384106695848177,0.00044803979272634855,4.374023077969594e-05
49,hastie,CF-Iso,5,0.9876673546288983,0.04508311607999909,0.8196385976950116,6.513512948780331e-06,3.597080495814117e-09,0.00182699558775109,1.1057888440002039e-05
49,hastie,CF-Iso,6,0.9845980153570912,0.04824580988858442,0.8069974601916815,0.27204157638361004,0.0016057375258404717,0.0002914313366961255,1.389484125604138e-06
49,hastie,CF-Iso,7,0.9860688861864937,0.04617763978766099,0.8152776186169475,0.0010531516537070074,0.0001117177421934605,0.0011650848450865568,6.513969114463756e-05
49,hastie,CF-Iso,8,0.9852004335332067,0.04760051127868227,0.8095491994803379,0.25461207804164854,0.3592163178579625,0.00026707228273850804,5.840534677398998e-05
49,hastie,CF-Iso,9,0.9862435544096728,0.04585307817216457,0.8165550748802093,0.0796625874722039,0.01613369579065036,0.0002892336772276411,1.0354632535935654e-05
